s1,lc1(s1),lc1(lc1(s1)),lc2(s1),rc1(s1),rc1(rc1(s1)),rc2(s1),s2,lc1(s2),lc1(lc1(s2)),lc2(s2),rc1(s2),rc1(rc1(s2)),rc2(s2),s3,b1,b2,b3,s1.t,lc1(s1).t,lc1(lc1(s1)).t,lc2(s1).t,rc1(s1).t,rc1(rc1(s1)).t,rc2(s1).t,s2.t,lc1(s2).t,lc1(lc1(s2)).t,lc2(s2).t,rc1(s2).t,rc1(rc1(s2)).t,rc2(s2).t,s3.t,b1.t,b2.t,b3.t,lc1(s1).l,lc1(lc1(s1)).l,lc2(s1).l,rc1(s1).l,rc1(rc1(s1)).l,rc2(s1).l,lc1(s2).l,lc1(lc1(s2)).l,lc2(s2).l,rc1(s2).l,rc1(rc1(s2)).l,rc2(s2).l,transition
607,245,0,746,0,0,0,750,0,0,0,0,0,0,472,11,0,0,21,35,0,10,0,0,0,24,0,0,0,0,0,0,36,5,0,0,15,0,18,0,0,0,0,0,0,0,0,0,61
607,750,0,245,0,0,0,472,808,0,0,0,0,0,683,11,0,0,21,24,0,35,0,0,0,36,37,0,0,0,0,0,33,5,0,0,31,0,15,0,0,0,31,0,0,0,0,0,22
472,808,0,0,607,0,0,683,750,0,245,9,0,617,1,11,0,0,36,37,0,0,21,0,0,33,24,0,35,2,0,21,0,5,0,0,31,0,0,11,0,0,31,0,7,35,0,27,4
683,750,0,245,472,607,9,1,0,0,0,0,0,0,0,11,0,0,33,24,0,35,36,21,2,0,0,0,0,0,0,0,0,5,0,0,31,0,7,2,11,35,0,0,0,0,0,0,0
11,0,0,0,0,0,0,683,750,0,245,472,607,9,1,0,0,0,5,0,0,0,0,0,0,33,24,0,35,36,21,2,0,0,0,0,0,0,0,0,0,0,31,0,7,2,11,35,70
683,750,0,245,11,0,472,1,0,0,0,0,0,0,0,0,0,0,33,24,0,35,5,0,36,0,0,0,0,0,0,0,0,0,0,0,31,0,7,35,0,2,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,748,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,748,245,570,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0
748,0,0,0,0,0,0,219,0,0,0,0,0,0,1,245,570,798,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,36,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,748,0,0,0,0,0,0,219,570,798,275,36,0,0,0,0,0,0,11,0,0,0,0,0,0,8,18,24,17,0,0,0,0,0,0,0,0,0,0,0,0,41
245,748,0,0,0,0,0,219,0,0,0,0,0,0,1,570,798,275,36,11,0,0,0,0,0,8,0,0,0,0,0,0,0,18,24,17,21,0,0,0,0,0,0,0,0,0,0,0,19
245,219,0,748,0,0,0,1,0,0,0,0,0,0,0,570,798,275,36,8,0,11,0,0,0,0,0,0,0,0,0,0,0,18,24,17,10,0,21,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,245,219,0,748,0,0,0,1,798,275,350,18,0,0,0,0,0,0,36,8,0,11,0,0,0,0,24,17,31,0,0,0,0,0,0,10,0,21,0,0,0,0
798,0,0,0,0,0,0,570,0,0,0,0,0,0,245,275,350,193,24,0,0,0,0,0,0,18,0,0,0,0,0,0,36,17,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,798,0,0,0,0,0,0,570,350,193,489,17,0,0,0,0,0,0,24,0,0,0,0,0,0,18,31,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,275,0,0,0,0,0,0,798,193,489,646,31,0,0,0,0,0,0,17,0,0,0,0,0,0,24,13,24,26,0,0,0,0,0,0,0,0,0,0,0,0,13
350,275,0,0,0,0,0,798,0,0,0,0,0,0,570,193,489,646,31,17,0,0,0,0,0,24,0,0,0,0,0,0,18,13,24,26,7,0,0,0,0,0,0,0,0,0,0,0,61
350,798,0,275,0,0,0,570,0,0,0,0,0,0,245,193,489,646,31,24,0,17,0,0,0,18,0,0,0,0,0,0,36,13,24,26,31,0,7,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,350,798,0,275,0,0,0,570,489,646,9,13,0,0,0,0,0,0,31,24,0,17,0,0,0,18,24,26,2,0,0,0,0,0,0,31,0,7,0,0,0,0
489,0,0,0,0,0,0,193,0,0,0,0,0,0,350,646,9,607,24,0,0,0,0,0,0,13,0,0,0,0,0,0,31,26,2,21,0,0,0,0,0,0,0,0,0,0,0,0,17
489,193,0,0,0,0,0,350,798,0,275,0,0,0,570,646,9,607,24,13,0,0,0,0,0,31,24,0,17,0,0,0,18,26,2,21,9,0,0,0,0,0,31,0,7,0,0,0,54
350,798,0,275,489,0,0,570,0,0,0,0,0,0,245,646,9,607,31,24,0,17,24,0,0,18,0,0,0,0,0,0,36,26,2,21,31,0,7,27,0,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,350,798,0,275,489,0,0,570,9,607,810,26,0,0,0,0,0,0,31,24,0,17,24,0,0,18,2,21,38,0,0,0,0,0,0,31,0,7,27,0,0,8
350,798,0,275,646,0,489,570,0,0,0,0,0,0,245,9,607,810,31,24,0,17,26,0,24,18,0,0,0,0,0,0,36,2,21,38,31,0,7,4,0,27,0,0,0,0,0,0,4
570,0,0,0,350,646,0,245,219,0,748,0,0,0,1,9,607,810,18,0,0,0,31,26,0,36,8,0,11,0,0,0,0,2,21,38,0,0,0,2,4,0,10,0,21,0,0,0,62
245,219,0,748,570,350,0,1,0,0,0,0,0,0,0,9,607,810,36,8,0,11,18,31,0,0,0,0,0,0,0,0,0,2,21,38,10,0,21,31,2,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,245,219,0,748,570,350,0,1,607,810,245,2,0,0,0,0,0,0,36,8,0,11,18,31,0,0,21,38,35,0,0,0,0,0,0,10,0,21,31,2,0,70
245,219,0,748,9,0,570,1,0,0,0,0,0,0,0,607,810,245,36,8,0,11,2,0,18,0,0,0,0,0,0,0,0,21,38,35,10,0,21,35,0,31,0,0,0,0,0,0,0
607,0,0,0,0,0,0,245,219,0,748,9,0,570,1,810,245,727,21,0,0,0,0,0,0,36,8,0,11,2,0,18,0,38,35,33,0,0,0,0,0,0,10,0,21,35,0,31,0
810,0,0,0,0,0,0,607,0,0,0,0,0,0,245,245,727,745,38,0,0,0,0,0,0,21,0,0,0,0,0,0,36,35,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,810,0,0,0,0,0,0,607,727,745,798,35,0,0,0,0,0,0,38,0,0,0,0,0,0,21,33,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,245,0,0,0,0,0,0,810,745,798,420,33,0,0,0,0,0,0,35,0,0,0,0,0,0,38,13,24,35,0,0,0,0,0,0,0,0,0,0,0,0,13
727,245,0,0,0,0,0,810,0,0,0,0,0,0,607,745,798,420,33,35,0,0,0,0,0,38,0,0,0,0,0,0,21,13,24,35,7,0,0,0,0,0,0,0,0,0,0,0,61
727,810,0,245,0,0,0,607,0,0,0,0,0,0,245,745,798,420,33,38,0,35,0,0,0,21,0,0,0,0,0,0,36,13,24,35,31,0,7,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,727,810,0,245,0,0,0,607,798,420,595,13,0,0,0,0,0,0,33,38,0,35,0,0,0,21,24,35,26,0,0,0,0,0,0,31,0,7,0,0,0,0
798,0,0,0,0,0,0,745,0,0,0,0,0,0,727,420,595,219,24,0,0,0,0,0,0,13,0,0,0,0,0,0,33,35,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,798,0,0,0,0,0,0,745,595,219,401,35,0,0,0,0,0,0,24,0,0,0,0,0,0,13,26,8,35,0,0,0,0,0,0,0,0,0,0,0,0,61
420,798,0,0,0,0,0,745,0,0,0,0,0,0,727,595,219,401,35,24,0,0,0,0,0,13,0,0,0,0,0,0,33,26,8,35,31,0,0,0,0,0,0,0,0,0,0,0,45
420,745,0,798,0,0,0,727,810,0,245,0,0,0,607,595,219,401,35,13,0,24,0,0,0,33,38,0,35,0,0,0,21,26,8,35,23,0,31,0,0,0,31,0,7,0,0,0,0
595,0,0,0,0,0,0,420,745,0,798,0,0,0,727,219,401,750,26,0,0,0,0,0,0,35,13,0,24,0,0,0,33,8,35,24,0,0,0,0,0,0,23,0,31,0,0,0,8
420,745,0,798,595,0,0,727,810,0,245,0,0,0,607,219,401,750,35,13,0,24,26,0,0,33,38,0,35,0,0,0,21,8,35,24,23,0,31,4,0,0,31,0,7,0,0,0,0
219,0,0,0,0,0,0,420,745,0,798,595,0,0,727,401,750,245,8,0,0,0,0,0,0,35,13,0,24,26,0,0,33,35,24,35,0,0,0,0,0,0,23,0,31,4,0,0,20
420,745,0,798,219,0,595,727,810,0,245,0,0,0,607,401,750,245,35,13,0,24,8,0,26,33,38,0,35,0,0,0,21,35,24,35,23,0,31,10,0,4,31,0,7,0,0,0,0
401,0,0,0,0,0,0,420,745,0,798,219,0,595,727,750,245,518,35,0,0,0,0,0,0,35,13,0,24,8,0,26,33,24,35,33,0,0,0,0,0,0,23,0,31,10,0,4,0
750,0,0,0,0,0,0,401,0,0,0,0,0,0,420,245,518,468,24,0,0,0,0,0,0,35,0,0,0,0,0,0,35,35,33,13,0,0,0,0,0,0,0,0,0,0,0,0,40
401,0,0,0,750,0,0,420,745,0,798,219,0,595,727,245,518,468,35,0,0,0,24,0,0,35,13,0,24,8,0,26,33,35,33,13,0,0,0,20,0,0,23,0,31,10,0,4,28
420,745,0,798,401,750,219,727,810,0,245,0,0,0,607,245,518,468,35,13,0,24,35,24,8,33,38,0,35,0,0,0,21,35,33,13,23,0,31,14,20,10,31,0,7,0,0,0,22
727,810,0,245,420,401,0,607,0,0,0,0,0,0,245,245,518,468,33,38,0,35,35,35,0,21,0,0,0,0,0,0,36,35,33,13,31,0,7,11,14,0,0,0,0,0,0,0,4
607,0,0,0,727,420,0,245,219,0,748,9,0,570,1,245,518,468,21,0,0,0,33,35,0,36,8,0,11,2,0,18,0,35,33,13,0,0,0,2,11,0,10,0,21,35,0,31,0
245,0,0,0,0,0,0,607,0,0,0,727,420,0,245,518,468,356,35,0,0,0,0,0,0,21,0,0,0,33,35,0,36,33,13,18,0,0,0,0,0,0,0,0,0,2,11,0,0
518,0,0,0,0,0,0,245,0,0,0,0,0,0,607,468,356,503,33,0,0,0,0,0,0,35,0,0,0,0,0,0,21,13,18,18,0,0,0,0,0,0,0,0,0,0,0,0,13
518,245,0,0,0,0,0,607,0,0,0,727,420,0,245,468,356,503,33,35,0,0,0,0,0,21,0,0,0,33,35,0,36,13,18,18,7,0,0,0,0,0,0,0,0,2,11,0,61
518,607,0,245,0,0,0,245,219,0,748,9,0,570,1,468,356,503,33,21,0,35,0,0,0,36,8,0,11,2,0,18,0,13,18,18,31,0,7,0,0,0,10,0,21,35,0,31,0
468,0,0,0,0,0,0,518,607,0,245,0,0,0,245,356,503,11,13,0,0,0,0,0,0,33,21,0,35,0,0,0,36,18,18,5,0,0,0,0,0,0,31,0,7,0,0,0,0
356,0,0,0,0,0,0,468,0,0,0,0,0,0,518,503,11,0,18,0,0,0,0,0,0,13,0,0,0,0,0,0,33,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,356,0,0,0,0,0,0,468,11,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
503,356,0,0,0,0,0,468,0,0,0,0,0,0,518,11,0,0,18,18,0,0,0,0,0,13,0,0,0,0,0,0,33,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,17
503,468,0,356,0,0,0,518,607,0,245,0,0,0,245,11,0,0,18,13,0,18,0,0,0,33,21,0,35,0,0,0,36,5,0,0,9,0,12,0,0,0,31,0,7,0,0,0,54
518,607,0,245,503,0,0,245,219,0,748,9,0,570,1,11,0,0,33,21,0,35,18,0,0,36,8,0,11,2,0,18,0,5,0,0,31,0,7,27,0,0,10,0,21,35,0,31,22
245,219,0,748,518,503,9,1,0,0,0,0,0,0,0,11,0,0,36,8,0,11,33,18,2,0,0,0,0,0,0,0,0,5,0,0,10,0,21,11,27,35,0,0,0,0,0,0,0
11,0,0,0,0,0,0,245,219,0,748,518,503,9,1,0,0,0,5,0,0,0,0,0,0,36,8,0,11,33,18,2,0,0,0,0,0,0,0,0,0,0,10,0,21,11,27,35,70
245,219,0,748,11,0,518,1,0,0,0,0,0,0,0,0,0,0,36,8,0,11,5,0,33,0,0,0,0,0,0,0,0,0,0,0,10,0,21,35,0,11,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,746,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,746,114,219,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,377,0,0,0,0,0,0,1,114,219,113,10,0,0,0,0,0,0,26,0,0,0,0,0,0,0,19,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,746,0,0,0,0,0,0,377,219,113,431,19,0,0,0,0,0,0,10,0,0,0,0,0,0,26,8,19,35,0,0,0,0,0,0,0,0,0,0,0,0,35
114,746,0,0,0,0,0,377,0,0,0,0,0,0,1,219,113,431,19,10,0,0,0,0,0,26,0,0,0,0,0,0,0,8,19,35,18,0,0,0,0,0,0,0,0,0,0,0,7
114,377,0,746,0,0,0,1,0,0,0,0,0,0,0,219,113,431,19,26,0,10,0,0,0,0,0,0,0,0,0,0,0,8,19,35,4,0,18,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,114,377,0,746,0,0,0,1,113,431,192,8,0,0,0,0,0,0,19,26,0,10,0,0,0,0,19,35,34,0,0,0,0,0,0,4,0,18,0,0,0,20
114,377,0,746,219,0,0,1,0,0,0,0,0,0,0,113,431,192,19,26,0,10,8,0,0,0,0,0,0,0,0,0,0,19,35,34,4,0,18,10,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,114,377,0,746,219,0,0,1,431,192,746,19,0,0,0,0,0,0,19,26,0,10,8,0,0,0,35,34,10,0,0,0,0,0,0,4,0,18,10,0,0,28
114,377,0,746,113,0,219,1,0,0,0,0,0,0,0,431,192,746,19,26,0,10,19,0,8,0,0,0,0,0,0,0,0,35,34,10,4,0,18,14,0,10,0,0,0,0,0,0,0
431,0,0,0,0,0,0,114,377,0,746,113,0,219,1,192,746,558,35,0,0,0,0,0,0,19,26,0,10,19,0,8,0,34,10,18,0,0,0,0,0,0,4,0,18,14,0,10,0
192,0,0,0,0,0,0,431,0,0,0,0,0,0,114,746,558,9,34,0,0,0,0,0,0,35,0,0,0,0,0,0,19,10,18,2,0,0,0,0,0,0,0,0,0,0,0,0,13
192,431,0,0,0,0,0,114,377,0,746,113,0,219,1,746,558,9,34,35,0,0,0,0,0,19,26,0,10,19,0,8,0,10,18,2,7,0,0,0,0,0,4,0,18,14,0,10,61
192,114,377,431,0,0,0,1,0,0,0,0,0,0,0,746,558,9,34,19,26,35,0,0,0,0,0,0,0,0,0,0,0,10,18,2,31,4,7,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,192,114,377,431,0,0,0,1,558,9,219,10,0,0,0,0,0,0,34,19,26,35,0,0,0,0,18,2,8,0,0,0,0,0,0,31,4,7,0,0,0,0
558,0,0,0,0,0,0,746,0,0,0,0,0,0,192,9,219,754,18,0,0,0,0,0,0,10,0,0,0,0,0,0,34,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,35
558,746,0,0,0,0,0,192,114,377,431,0,0,0,1,9,219,754,18,10,0,0,0,0,0,34,19,26,35,0,0,0,0,2,8,10,18,0,0,0,0,0,31,4,7,0,0,0,40
192,114,377,431,558,0,0,1,0,0,0,0,0,0,0,9,219,754,34,19,26,35,18,0,0,0,0,0,0,0,0,0,0,2,8,10,31,4,7,20,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,192,114,377,431,558,0,0,1,219,754,245,2,0,0,0,0,0,0,34,19,26,35,18,0,0,0,8,10,35,0,0,0,0,0,0,31,4,7,20,0,0,70
192,114,377,431,9,0,558,1,0,0,0,0,0,0,0,219,754,245,34,19,26,35,2,0,18,0,0,0,0,0,0,0,0,8,10,35,31,4,7,35,0,20,0,0,0,0,0,0,0
219,0,0,0,0,0,0,192,114,377,431,9,0,558,1,754,245,770,8,0,0,0,0,0,0,34,19,26,35,2,0,18,0,10,35,14,0,0,0,0,0,0,31,4,7,35,0,20,20
192,114,377,431,219,0,9,1,0,0,0,0,0,0,0,754,245,770,34,19,26,35,8,0,2,0,0,0,0,0,0,0,0,10,35,14,31,4,7,10,0,35,0,0,0,0,0,0,0
754,0,0,0,0,0,0,192,114,377,431,219,0,9,1,245,770,219,10,0,0,0,0,0,0,34,19,26,35,8,0,2,0,35,14,8,0,0,0,0,0,0,31,4,7,10,0,35,0
245,0,0,0,0,0,0,754,0,0,0,0,0,0,192,770,219,229,35,0,0,0,0,0,0,10,0,0,0,0,0,0,34,14,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,0,0,0,0,0,245,0,0,0,0,0,0,754,219,229,9,14,0,0,0,0,0,0,35,0,0,0,0,0,0,10,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,29
770,245,0,0,0,0,0,754,0,0,0,0,0,0,192,219,229,9,14,35,0,0,0,0,0,10,0,0,0,0,0,0,34,8,14,2,15,0,0,0,0,0,0,0,0,0,0,0,61
770,754,0,245,0,0,0,192,114,377,431,219,0,9,1,219,229,9,14,10,0,35,0,0,0,34,19,26,35,8,0,2,0,8,14,2,31,0,15,0,0,0,31,4,7,10,0,35,0
219,0,0,0,0,0,0,770,754,0,245,0,0,0,192,229,9,702,8,0,0,0,0,0,0,14,10,0,35,0,0,0,34,14,2,26,0,0,0,0,0,0,31,0,15,0,0,0,20
770,754,0,245,219,0,0,192,114,377,431,219,0,9,1,229,9,702,14,10,0,35,8,0,0,34,19,26,35,8,0,2,0,14,2,26,31,0,15,10,0,0,31,4,7,10,0,35,0
229,0,0,0,0,0,0,770,754,0,245,219,0,0,192,9,702,350,14,0,0,0,0,0,0,14,10,0,35,8,0,0,34,2,26,35,0,0,0,0,0,0,31,0,15,10,0,0,28
770,754,0,245,229,0,219,192,114,377,431,219,0,9,1,9,702,350,14,10,0,35,14,0,8,34,19,26,35,8,0,2,0,2,26,35,31,0,15,14,0,10,31,4,7,10,0,35,28
192,114,377,431,770,229,219,1,0,0,0,0,0,0,0,9,702,350,34,19,26,35,14,14,8,0,0,0,0,0,0,0,0,2,26,35,31,4,7,14,14,10,0,0,0,0,0,0,0
9,0,0,0,0,0,0,192,114,377,431,770,229,219,1,702,350,569,2,0,0,0,0,0,0,34,19,26,35,14,14,8,0,26,35,26,0,0,0,0,0,0,31,4,7,14,14,10,70
192,114,377,431,9,0,770,1,0,0,0,0,0,0,0,702,350,569,34,19,26,35,2,0,14,0,0,0,0,0,0,0,0,26,35,26,31,4,7,35,0,14,0,0,0,0,0,0,0
702,0,0,0,0,0,0,192,114,377,431,9,0,770,1,350,569,387,26,0,0,0,0,0,0,34,19,26,35,2,0,14,0,35,26,31,0,0,0,0,0,0,31,4,7,35,0,14,0
350,0,0,0,0,0,0,702,0,0,0,0,0,0,192,569,387,675,35,0,0,0,0,0,0,26,0,0,0,0,0,0,34,26,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,350,0,0,0,0,0,0,702,387,675,295,26,0,0,0,0,0,0,35,0,0,0,0,0,0,26,31,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,569,0,0,0,0,0,0,350,675,295,764,31,0,0,0,0,0,0,26,0,0,0,0,0,0,35,14,21,30,0,0,0,0,0,0,0,0,0,0,0,0,51
387,569,0,0,0,0,0,350,0,0,0,0,0,0,702,675,295,764,31,26,0,0,0,0,0,35,0,0,0,0,0,0,26,14,21,30,26,0,0,0,0,0,0,0,0,0,0,0,13
387,350,0,569,0,0,0,702,0,0,0,0,0,0,192,675,295,764,31,35,0,26,0,0,0,26,0,0,0,0,0,0,34,14,21,30,7,0,26,0,0,0,0,0,0,0,0,0,7
387,702,0,350,0,0,0,192,114,377,431,9,0,770,1,675,295,764,31,26,0,35,0,0,0,34,19,26,35,2,0,14,0,14,21,30,4,0,7,0,0,0,31,4,7,35,0,14,0
675,0,0,0,0,0,0,387,702,0,350,0,0,0,192,295,764,350,14,0,0,0,0,0,0,31,26,0,35,0,0,0,34,21,30,31,0,0,0,0,0,0,4,0,7,0,0,0,0
295,0,0,0,0,0,0,675,0,0,0,0,0,0,387,764,350,224,21,0,0,0,0,0,0,14,0,0,0,0,0,0,31,30,31,18,0,0,0,0,0,0,0,0,0,0,0,0,9
295,675,0,0,0,0,0,387,702,0,350,0,0,0,192,764,350,224,21,14,0,0,0,0,0,31,26,0,35,0,0,0,34,30,31,18,5,0,0,0,0,0,4,0,7,0,0,0,40
387,702,0,350,295,0,0,192,114,377,431,9,0,770,1,764,350,224,31,26,0,35,21,0,0,34,19,26,35,2,0,14,0,30,31,18,4,0,7,20,0,0,31,4,7,35,0,14,0
764,0,0,0,0,0,0,387,702,0,350,295,0,0,192,350,224,382,30,0,0,0,0,0,0,31,26,0,35,21,0,0,34,31,18,13,0,0,0,0,0,0,4,0,7,20,0,0,0
350,0,0,0,0,0,0,764,0,0,0,0,0,0,387,224,382,764,31,0,0,0,0,0,0,30,0,0,0,0,0,0,31,18,13,30,0,0,0,0,0,0,0,0,0,0,0,0,45
350,764,0,0,0,0,0,387,702,0,350,295,0,0,192,224,382,764,31,30,0,0,0,0,0,31,26,0,35,21,0,0,34,18,13,30,23,0,0,0,0,0,4,0,7,20,0,0,0
224,0,0,0,0,0,0,350,764,0,0,0,0,0,387,382,764,440,18,0,0,0,0,0,0,31,30,0,0,0,0,0,31,13,30,31,0,0,0,0,0,0,23,0,0,0,0,0,0
382,0,0,0,0,0,0,224,0,0,0,0,0,0,350,764,440,479,13,0,0,0,0,0,0,18,0,0,0,0,0,0,31,30,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,382,0,0,0,0,0,0,224,440,479,219,30,0,0,0,0,0,0,13,0,0,0,0,0,0,18,31,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,764,0,0,0,0,0,0,382,479,219,620,31,0,0,0,0,0,0,30,0,0,0,0,0,0,13,26,8,31,0,0,0,0,0,0,0,0,0,0,0,0,45
440,764,0,0,0,0,0,382,0,0,0,0,0,0,224,479,219,620,31,30,0,0,0,0,0,13,0,0,0,0,0,0,18,26,8,31,23,0,0,0,0,0,0,0,0,0,0,0,45
440,382,0,764,0,0,0,224,0,0,0,0,0,0,350,479,219,620,31,13,0,30,0,0,0,18,0,0,0,0,0,0,31,26,8,31,23,0,23,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,440,382,0,764,0,0,0,224,219,620,191,26,0,0,0,0,0,0,31,13,0,30,0,0,0,18,8,31,10,0,0,0,0,0,0,23,0,23,0,0,0,8
440,382,0,764,479,0,0,224,0,0,0,0,0,0,350,219,620,191,31,13,0,30,26,0,0,18,0,0,0,0,0,0,31,8,31,10,23,0,23,4,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,440,382,0,764,479,0,0,224,620,191,438,8,0,0,0,0,0,0,31,13,0,30,26,0,0,18,31,10,18,0,0,0,0,0,0,23,0,23,4,0,0,20
440,382,0,764,219,0,479,224,0,0,0,0,0,0,350,620,191,438,31,13,0,30,8,0,26,18,0,0,0,0,0,0,31,31,10,18,23,0,23,10,0,4,0,0,0,0,0,0,0
620,0,0,0,0,0,0,440,382,0,764,219,0,479,224,191,438,591,31,0,0,0,0,0,0,31,13,0,30,8,0,26,18,10,18,8,0,0,0,0,0,0,23,0,23,10,0,4,0
191,0,0,0,0,0,0,620,0,0,0,0,0,0,440,438,591,191,10,0,0,0,0,0,0,31,0,0,0,0,0,0,31,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,191,0,0,0,0,0,0,620,591,191,736,18,0,0,0,0,0,0,10,0,0,0,0,0,0,31,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,35
438,191,0,0,0,0,0,620,0,0,0,0,0,0,440,591,191,736,18,10,0,0,0,0,0,31,0,0,0,0,0,0,31,8,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,438,191,0,0,0,0,0,620,191,736,350,8,0,0,0,0,0,0,18,10,0,0,0,0,0,31,10,18,36,0,0,0,0,0,0,18,0,0,0,0,0,20
438,191,0,0,591,0,0,620,0,0,0,0,0,0,440,191,736,350,18,10,0,0,8,0,0,31,0,0,0,0,0,0,31,10,18,36,18,0,0,10,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,438,191,0,0,591,0,0,620,736,350,569,10,0,0,0,0,0,0,18,10,0,0,8,0,0,31,18,36,26,0,0,0,0,0,0,18,0,0,10,0,0,0
736,0,0,0,0,0,0,191,0,0,0,0,0,0,438,350,569,262,18,0,0,0,0,0,0,10,0,0,0,0,0,0,18,36,26,31,0,0,0,0,0,0,0,0,0,0,0,0,35
736,191,0,0,0,0,0,438,191,0,0,591,0,0,620,350,569,262,18,10,0,0,0,0,0,18,10,0,0,8,0,0,31,36,26,31,18,0,0,0,0,0,18,0,0,10,0,0,28
438,191,0,0,736,0,591,620,0,0,0,0,0,0,440,350,569,262,18,10,0,0,18,0,8,31,0,0,0,0,0,0,31,36,26,31,18,0,0,14,0,10,0,0,0,0,0,0,0
350,0,0,0,0,0,0,438,191,0,0,736,0,591,620,569,262,750,36,0,0,0,0,0,0,18,10,0,0,18,0,8,31,26,31,24,0,0,0,0,0,0,18,0,0,14,0,10,0
569,0,0,0,0,0,0,350,0,0,0,0,0,0,438,262,750,9,26,0,0,0,0,0,0,36,0,0,0,0,0,0,18,31,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,569,0,0,0,0,0,0,350,750,9,219,31,0,0,0,0,0,0,26,0,0,0,0,0,0,36,24,2,8,0,0,0,0,0,0,0,0,0,0,0,0,51
262,569,0,0,0,0,0,350,0,0,0,0,0,0,438,750,9,219,31,26,0,0,0,0,0,36,0,0,0,0,0,0,18,24,2,8,26,0,0,0,0,0,0,0,0,0,0,0,13
262,350,0,569,0,0,0,438,191,0,0,736,0,591,620,750,9,219,31,36,0,26,0,0,0,18,10,0,0,18,0,8,31,24,2,8,7,0,26,0,0,0,18,0,0,14,0,10,61
262,438,191,350,0,0,0,620,0,0,0,0,0,0,440,750,9,219,31,18,10,36,0,0,0,31,0,0,0,0,0,0,31,24,2,8,31,18,7,0,0,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,262,438,191,350,0,0,0,620,9,219,214,24,0,0,0,0,0,0,31,18,10,36,0,0,0,31,2,8,26,0,0,0,0,0,0,31,18,7,0,0,0,40
262,438,191,350,750,0,0,620,0,0,0,0,0,0,440,9,219,214,31,18,10,36,24,0,0,31,0,0,0,0,0,0,31,2,8,26,31,18,7,20,0,0,0,0,0,0,0,0,22
